1490: -3.6002869606018066 -2.4320614337921143 2.4247002601623535,-4.671331882476807 -1.8138375282287598 1.7655539512634277,-4.479474067687988 -0.2260150909423828 1.8728084564208984,-3.1697120666503906 0.2558705806732178 1.311495304107666,-2.048776626586914 -0.7556376457214355 1.7158010005950928,-2.405707359313965 -2.2142364978790283 1.6398534774780273
1491: -3.3226096630096436 -2.501488208770752 2.2597062587738037,-4.539883613586426 -1.807072639465332 1.9467973709106445,-4.373495578765869 -0.2806715965270996 2.1307132244110107,-3.2016968727111816 0.19383859634399414 1.4160876274108887,-1.959694266319275 -0.7536020278930664 1.6589183807373047,-2.294735908508301 -2.204465866088867 1.3278722763061523
1492: -3.3210740089416504 -2.4645347595214844 1.9981567859649658,-4.445472717285156 -1.6706935167312622 1.7546885013580322,-4.195615768432617 -0.21321570873260498 2.187835216522217,-3.0204482078552246 0.3034088611602783 1.3785779476165771,-1.8323405981063843 -0.636466383934021 1.5455822944641113,-2.200634717941284 -2.0908267498016357 1.2313191890716553
1493: -3.4584801197052 -2.541720390319824 2.1284613609313965,-4.624903678894043 -1.7911877632141113 1.9064087867736816,-4.290755271911621 -0.40780216455459595 2.2488465309143066,-3.122300624847412 0.21659308671951294 1.3890471458435059,-1.9483972787857056 -0.7291474938392639 1.5733803510665894,-2.3678224086761475 -2.1684727668762207 1.247511386871338
1494: -3.483302593231201 -2.576753616333008 2.0970616340637207,-4.688265323638916 -1.8052773475646973 1.8963823318481445,-4.417130947113037 -0.27874118089675903 2.105107069015503,-3.2358763217926025 0.16212302446365356 1.2950396537780762,-1.9871063232421875 -0.7300330996513367 1.6253697872161865,-2.3396031856536865 -2.2536087036132813 1.286247730255127
1495: -3.308785915374756 -2.380608081817627 2.032273292541504,-4.407623767852783 -1.590095043182373 1.997227668762207,-3.980003833770752 -0.15749073028564453 2.23462176322937,-2.967433214187622 0.2157507687807083 1.1978187561035156,-1.7591259479522705 -0.6969813704490662 1.3778316974639893,-2.2952356338500977 -2.0751824378967285 1.0333411693572998
1496: -3.375030994415283 -2.550520420074463 2.021470069885254,-4.553574562072754 -1.808029294013977 1.7073887586593628,-4.312884330749512 -0.3360103666782379 2.0840580463409424,-3.1964125633239746 0.20924870669841766 1.275578260421753,-1.978845477104187 -0.7296516299247742 1.4656890630722046,-2.3484396934509277 -2.1864280700683594 1.1619113683700562
1497: -3.5168092250823975 -2.416916608810425 2.214005470275879,-4.713013172149658 -1.8259516954421997 1.7430726289749146,-4.409071922302246 -0.3507574200630188 2.0087642669677734,-3.1200242042541504 0.1415819376707077 1.3152592182159424,-1.9066143035888672 -0.7962654829025269 1.5914802551269531,-2.3656275272369385 -2.2060909271240234 1.3931310176849365
1498: -3.332716703414917 -2.560990571975708 1.7267346382141113,-4.478531360626221 -1.8573503494262695 1.4148225784301758,-4.319797992706299 -0.42180168628692627 1.8102943897247314,-3.0888161659240723 0.12896345555782318 1.092374563217163,-1.9063575267791748 -0.7760689854621887 1.3109540939331055,-2.237588882446289 -2.1442182064056396 0.8724052906036377
1499: -3.545905113220215 -2.7752161026000977 1.5613232851028442,-4.638484954833984 -1.9566545486450195 1.2175724506378174,-4.422945976257324 -0.5594452023506165 1.6839473247528076,-3.1732711791992188 0.06852129101753235 1.1754236221313477,-1.970842957496643 -0.8453065156936646 1.4100394248962402,-2.3174068927764893 -2.2462267875671387 1.0108635425567627
1500: -3.5126254558563232 -2.5318737030029297 2.0932369232177734,-4.632640838623047 -1.9221832752227783 1.5081312656402588,-4.4714460372924805 -0.39095720648765564 1.659124732017517,-3.148463487625122 0.1692156046628952 1.0838336944580078,-2.0034730434417725 -0.7491834163665771 1.483412504196167,-2.3411366939544678 -2.22476863861084 1.3264514207839966
1501: -3.8084945678710938 -2.805253028869629 1.8114690780639648,-4.78884744644165 -1.8926849365234375 1.2692975997924805,-4.503238677978516 -0.4446849822998047 1.6085761785507202,-3.1936864852905273 0.025972947478294373 1.1758341789245605,-2.0673673152923584 -0.996313214302063 1.6093380451202393,-2.480565309524536 -2.4394969940185547 1.3307923078536987
1502: -3.4834048748016357 -2.2251551151275635 2.446709394454956,-4.5392069816589355 -1.7254631519317627 1.5663127899169922,-4.420259952545166 -0.18728595972061157 1.7644686698913574,-3.1232402324676514 0.27475976943969727 1.241860270500183,-1.8656450510025024 -0.6050277352333069 1.6158945560455322,-2.219191074371338 -2.126929759979248 1.6992826461791992
1503: -3.3283472061157227 -2.4740495681762695 2.0606906414031982,-4.48231315612793 -1.909834861755371 1.5535684823989868,-4.362821578979492 -0.42139995098114014 1.8172130584716797,-3.1585757732391357 0.11828930675983429 1.1008493900299072,-1.9167596101760864 -0.7119093537330627 1.3851919174194336,-2.239003896713257 -2.185349941253662 1.1842389106750488
1504: -3.3239245414733887 -2.310361862182617 2.0419726371765137,-4.537473201751709 -1.83653724193573 1.4302899837493896,-4.461568355560303 -0.3676460087299347 1.731278657913208,-3.123763084411621 0.1723967343568802 1.1693669557571411,-1.8626031875610352 -0.6965652108192444 1.4371532201766968,-2.198864221572876 -2.1123852729797363 1.2309483289718628
1505: -3.425757884979248 -2.626452922821045 1.8495054244995117,-4.566576957702637 -1.8982806205749512 1.3443983793258667,-4.441009521484375 -0.4904225468635559 1.7205898761749268,-3.1005685329437256 0.19676697254180908 1.1935293674468994,-1.9599097967147827 -0.8219947814941406 1.5056803226470947,-2.279881000518799 -2.2523038387298584 1.0407850742340088
1506: -3.4075405597686768 -2.625882625579834 1.887983798980713,-4.634425163269043 -1.9354559183120728 1.5679798126220703,-4.386366844177246 -0.462973028421402 1.7810591459274292,-3.101367235183716 0.05734068155288696 1.0915857553482056,-1.9790630340576172 -0.8873565196990967 1.261011004447937,-2.39943790435791 -2.267472982406616 0.971185028553009
1507: -3.5019328594207764 -2.593595266342163 1.8225476741790771,-4.6812567710876465 -1.8181818723678589 1.4809058904647827,-4.413766860961914 -0.35969802737236023 1.7870972156524658,-3.120835065841675 0.15352898836135864 1.106826901435852,-1.9115601778030396 -0.8865487575531006 1.2952282428741455,-2.381700277328491 -2.2779383659362793 0.9509313702583313
1508: -3.6305999755859375 -2.0697288513183594 2.4552721977233887,-4.665460586547852 -1.625680923461914 1.5818445682525635,-4.5648393630981445 -0.1532750129699707 1.5087311267852783,-3.1444966793060303 0.39063942432403564 1.3104138374328613,-1.9478589296340942 -0.5199782848358154 1.7739393711090088,-2.357900619506836 -1.9547784328460693 1.815799355506897
1509: -3.64027738571167 -2.4431467056274414 2.216784954071045,-4.667791366577148 -1.8204728364944458 1.4579871892929077,-4.5486321449279785 -0.33459198474884033 1.624964952468872,-3.178865909576416 0.2285938858985901 1.2364698648452759,-2.0280444622039795 -0.7377876043319702 1.6406278610229492,-2.416886329650879 -2.2366764545440674 1.698931336402893
1510: -3.539191246032715 -2.3661272525787354 1.9804186820983887,-4.634217739105225 -1.6912347078323364 1.4016772508621216,-4.5719475746154785 -0.2268041968345642 1.6422724723815918,-3.2604293823242188 0.163629412651062 1.0568711757659912,-2.099837303161621 -0.7722024321556091 1.330580711364746,-2.369843006134033 -2.19724178314209 1.1832021474838257
1511: -3.3769912719726563 -2.562537670135498 1.9393863677978516,-4.54984188079834 -1.94874107837677 1.3480422496795654,-4.47685432434082 -0.465767502784729 1.6743836402893066,-3.1596839427948 0.15496541559696198 1.1428757905960083,-2.0056943893432617 -0.7641352415084839 1.387565016746521,-2.330219030380249 -2.2102482318878174 1.1473759412765503
1512: -3.6953601837158203 -2.399207353591919 2.37626576423645,-4.803036212921143 -1.7286638021469116 1.8019487857818604,-4.5880255699157715 -0.23741768300533295 1.7772902250289917,-3.211388111114502 0.07133575528860092 1.178544282913208,-2.0917630195617676 -0.8647936582565308 1.5469746589660645,-2.5652048587799072 -2.325810194015503 1.524680733680725
1513: -3.759852409362793 -2.5123682022094727 2.1640586853027344,-4.760490417480469 -1.857669711112976 1.3886480331420898,-4.587899208068848 -0.3558658957481384 1.572500228881836,-3.141401529312134 0.11588212847709656 1.1742576360702515,-2.097012996673584 -0.9177321195602417 1.6312428712844849,-2.477025270462036 -2.410449743270874 1.5127878189086914
1514: -3.774301052093506 -2.481344223022461 2.2173073291778564,-4.724526405334473 -1.8383238315582275 1.4479049444198608,-4.526040554046631 -0.3321821689605713 1.6038715839385986,-3.1942646503448486 0.15694844722747803 1.2077844142913818,-2.0444722175598145 -0.798416018486023 1.6123141050338745,-2.442671298980713 -2.300539255142212 1.649505376815796
1515: -3.4422168731689453 -2.486163854598999 1.9899981021881104,-4.54308557510376 -1.877522587776184 1.3753058910369873,-4.431644439697266 -0.42457741498947144 1.6295324563980103,-3.110543727874756 0.08696901798248291 1.1398104429244995,-1.95473051071167 -0.8046814203262329 1.4989358186721802,-2.244168281555176 -2.2402167320251465 1.3046329021453857
1516: -3.668501377105713 -2.3684096336364746 2.266458511352539,-4.589632987976074 -1.852569580078125 1.381922960281372,-4.449772834777832 -0.38373827934265137 1.5753568410873413,-3.0715744495391846 0.2145754098892212 1.2840147018432617,-1.9718931913375854 -0.6698498725891113 1.7914040088653564,-2.3077282905578613 -2.1833839416503906 1.747671365737915
1517: -3.347006320953369 -2.6031720638275146 1.8881914615631104,-4.469997406005859 -1.9196128845214844 1.3969213962554932,-4.323722839355469 -0.46447908878326416 1.7611701488494873,-3.0719616413116455 0.14447927474975586 1.2427793741226196,-1.8809587955474854 -0.8025593757629395 1.4942289590835571,-2.1727705001831055 -2.2197415828704834 1.1291980743408203
1518: -3.5368082523345947 -2.5661959648132324 1.983049988746643,-4.641971111297607 -1.8867363929748535 1.4943140745162964,-4.4084272384643555 -0.43671715259552 1.9312779903411865,-3.1507675647735596 0.11083066463470459 1.2191109657287598,-2.007899045944214 -0.8142009973526001 1.466855525970459,-2.4465060234069824 -2.2465157508850098 1.1492210626602173
1519: -3.3049440383911133 -2.636759042739868 1.9311468601226807,-4.488469123840332 -1.9056860208511353 1.601919174194336,-4.3689165115356445 -0.4551859498023987 1.964491367340088,-3.1910479068756104 0.07339715957641602 1.224238395690918,-1.9053821563720703 -0.7791731953620911 1.4230244159698486,-2.2288126945495605 -2.208040237426758 1.1414763927459717
1520: -3.423051118850708 -2.2387187480926514 2.330148935317993,-4.5858283042907715 -1.7286224365234375 1.6889344453811646,-4.420273303985596 -0.24173152446746826 1.5635267496109009,-2.9662580490112305 0.2700593173503876 1.0326687097549438,-1.8692317008972168 -0.659177303314209 1.3862731456756592,-2.3409500122070313 -2.153181314468384 1.4121754169464111
1521: -3.448673963546753 -2.4659807682037354 1.9586007595062256,-4.610637187957764 -1.8004024028778076 1.5766894817352295,-4.498001575469971 -0.33835017681121826 1.88543701171875,-3.158496856689453 0.19487707316875458 1.2485570907592773,-1.9329357147216797 -0.6619712114334106 1.5100525617599487,-2.3081979751586914 -2.0836472511291504 1.228845477104187
1522: -3.260024309158325 -2.4554483890533447 1.9358670711517334,-4.4775261878967285 -1.817716121673584 1.6032254695892334,-4.224851131439209 -0.33827725052833557 1.7561589479446411,-3.1063804626464844 0.2796393036842346 0.96290123462677,-1.942987322807312 -0.6709371209144592 1.189683198928833,-2.300495147705078 -2.1444146633148193 1.0245001316070557
1523: -3.4657585620880127 -2.464439630508423 2.1735150814056396,-4.635611534118652 -1.8012645244598389 1.595354676246643,-4.469515800476074 -0.29365304112434387 1.8041505813598633,-3.1791749000549316 0.1620512306690216 1.15106999874115,-1.9681754112243652 -0.741144061088562 1.3638310432434082,-2.2798166275024414 -2.2799816131591797 1.3930659294128418
1524: -3.521820068359375 -2.4717400074005127 1.976723074913025,-4.57099723815918 -1.7367231845855713 1.4710052013397217,-4.450253963470459 -0.29848891496658325 1.667894721031189,-3.1480703353881836 0.22689741849899292 1.07176673412323,-1.9442338943481445 -0.6946066617965698 1.4510432481765747,-2.3325395584106445 -2.130126476287842 1.2742291688919067
1525: -3.344526529312134 -2.4048233032226563 2.1769464015960693,-4.5264997482299805 -1.7991727590560913 1.6845165491104126,-4.384885787963867 -0.3263392448425293 1.9106967449188232,-3.1272594928741455 0.2391946017742157 1.1603662967681885,-1.9727835655212402 -0.7470946311950684 1.3275216817855835,-2.362666130065918 -2.186944007873535 1.1505450010299683
1526: -3.5312042236328125 -2.4573662281036377 2.26983642578125,-4.639441967010498 -1.7145928144454956 1.7358243465423584,-4.403415203094482 -0.2015230506658554 1.7645924091339111,-3.0874509811401367 0.18956458568572998 1.12138032913208,-1.9745047092437744 -0.7532352805137634 1.4700827598571777,-2.3802547454833984 -2.250063419342041 1.4686005115509033
1527: -3.456516742706299 -2.625108003616333 1.7998464107513428,-4.622181415557861 -1.9825702905654907 1.5216182470321655,-4.322734832763672 -0.4725680947303772 1.7975783348083496,-3.0283217430114746 0.0510290190577507 1.1602253913879395,-1.9049744606018066 -0.8554900884628296 1.361781358718872,-2.374177932739258 -2.2658205032348633 0.9271371960639954
1528: -3.4548511505126953 -2.6055922508239746 1.781833291053772,-4.623218059539795 -1.8568851947784424 1.4010889530181885,-4.406759262084961 -0.3853572607040405 1.7668821811676025,-3.1548874378204346 0.19498589634895325 1.0824825763702393,-1.9994122982025146 -0.776056170463562 1.301175594329834,-2.348360061645508 -2.2501163482666016 1.0655766725540161
1529: -3.2975049018859863 -2.643327474594116 1.7648345232009888,-4.520698070526123 -1.9729000329971313 1.455028772354126,-4.384069919586182 -0.48974594473838806 1.7387791872024536,-3.127178907394409 0.13698028028011322 1.0924161672592163,-1.9867485761642456 -0.8179635405540466 1.3961782455444336,-2.199362277984619 -2.2150120735168457 0.9723721146583557
1530: -3.4696004390716553 -2.52603816986084 1.965998649597168,-4.582903861999512 -1.901078224182129 1.4238026142120361,-4.410404205322266 -0.4133833646774292 1.6959593296051025,-3.050018548965454 0.12013601511716843 1.1353622674942017,-1.922527551651001 -0.8458060026168823 1.3124873638153076,-2.3161354064941406 -2.3670833110809326 1.1162030696868896
1531: -3.456629753112793 -2.536273241043091 1.8355157375335693,-4.605040073394775 -1.845116138458252 1.4478880167007446,-4.353524684906006 -0.40344884991645813 1.78151535987854,-3.1363978385925293 0.21331161260604858 1.060327410697937,-1.9601370096206665 -0.7589721083641052 1.2456568479537964,-2.309159278869629 -2.186558485031128 1.0005074739456177
1532: -3.253750801086426 -2.7310984134674072 1.4832885265350342,-4.415868759155273 -1.967274785041809 1.3752416372299194,-4.262147903442383 -0.508144199848175 1.7955889701843262,-3.07942795753479 0.2225986272096634 1.2396358251571655,-1.9078346490859985 -0.6782320737838745 1.4515106678009033,-2.1341354846954346 -2.0634801387786865 0.8903793692588806
1533: -3.601144790649414 -2.495304822921753 2.1068711280822754,-4.722860813140869 -1.7840726375579834 1.6805063486099243,-4.403779983520508 -0.3453887104988098 1.811837911605835,-3.073216199874878 0.1617574244737625 1.2600767612457275,-1.9230930805206299 -0.8143908381462097 1.4827207326889038,-2.4289042949676514 -2.294267416000366 1.349177360534668
1534: -3.494439125061035 -2.4863321781158447 2.112924814224243,-4.641603469848633 -1.8662512302398682 1.5505099296569824,-4.504600524902344 -0.3602498173713684 1.6857136487960815,-3.140314817428589 0.15914800763130188 1.2198165655136108,-1.963139295578003 -0.8495442271232605 1.4684441089630127,-2.344830274581909 -2.3233041763305664 1.3171801567077637
1535: -3.2957308292388916 -2.338576316833496 2.0310251712799072,-4.550714492797852 -1.7673369646072388 1.7096171379089355,-4.406228065490723 -0.2320844829082489 1.8023666143417358,-3.11014461517334 0.195354625582695 1.121908187866211,-1.9381266832351685 -0.7692059278488159 1.336559534072876,-2.3619658946990967 -2.084803819656372 0.9748327732086182
1536: -3.46354603767395 -2.7442750930786133 1.480102777481079,-4.5114593505859375 -1.9620473384857178 1.0147279500961304,-4.279386043548584 -0.577681303024292 1.6138205528259277,-3.0238332748413086 0.06708675622940063 1.1766670942306519,-1.9163109064102173 -0.9399582147598267 1.3031216859817505,-2.206700563430786 -2.370941400527954 0.8681331872940063
1537: -3.4456992149353027 -2.6525444984436035 1.8399797677993774,-4.598193168640137 -1.9813323020935059 1.456142783164978,-4.410312175750732 -0.5384091734886169 1.7307711839675903,-3.1143486499786377 0.07018402963876724 1.1791677474975586,-1.85821533203125 -0.8582806587219238 1.3013768196105957,-2.3704795837402344 -2.2654240131378174 0.9897328019142151
1538: -3.6448445320129395 -2.2681329250335693 2.5118720531463623,-4.685908794403076 -1.7275996208190918 1.6477007865905762,-4.584866046905518 -0.19524243474006653 1.6008021831512451,-3.149505615234375 0.22424691915512085 1.294826626777649,-2.0101091861724854 -0.7243136763572693 1.7293497323989868,-2.3658969402313232 -2.215280055999756 1.7987266778945923
1539: -3.5704147815704346 -2.6043190956115723 2.3048653602600098,-4.596405982971191 -1.8876755237579346 1.5739772319793701,-4.525512218475342 -0.42446088790893555 1.7190015316009521,-3.1231353282928467 0.07988512516021729 1.317003607749939,-1.988784909248352 -0.7499282360076904 1.8332703113555908,-2.3186123371124268 -2.2933971881866455 1.6501169204711914
1540: -3.5511279106140137 -2.5635311603546143 1.9806631803512573,-4.6495466232299805 -1.825417160987854 1.6272058486938477,-4.380953311920166 -0.2824171185493469 1.7523571252822876,-3.089280128479004 0.1313677430152893 1.1196048259735107,-1.9985145330429077 -0.8687070608139038 1.3676161766052246,-2.4136741161346436 -2.288121223449707 1.1420214176177979
1541: -3.5277466773986816 -2.5013389587402344 2.122004985809326,-4.582387924194336 -1.7907037734985352 1.5401381254196167,-4.414103031158447 -0.3411235511302948 1.6947723627090454,-3.0856385231018066 0.15190117061138153 1.1314501762390137,-1.9478507041931152 -0.8015124797821045 1.4256510734558105,-2.362964391708374 -2.286261796951294 1.367253303527832
1542: -3.3027799129486084 -2.4573519229888916 2.1211912631988525,-4.511007308959961 -1.988063097000122 1.557886004447937,-4.5581889152526855 -0.49027225375175476 1.6266196966171265,-3.160348653793335 0.18675875663757324 1.2352635860443115,-1.9760187864303589 -0.7219421863555908 1.4249932765960693,-2.2226109504699707 -2.19472336769104 1.2450776100158691
1543: -3.671433448791504 -2.3102290630340576 2.439781665802002,-4.668604373931885 -1.7513376474380493 1.7747817039489746,-4.576143264770508 -0.24268700182437897 1.7056248188018799,-3.221419095993042 0.2464795559644699 1.207492709159851,-2.0561065673828125 -0.6057466268539429 1.771578073501587,-2.4413857460021973 -2.084660768508911 1.7689402103424072
1544: -3.655757427215576 -2.1828348636627197 2.7979507446289063,-4.636166095733643 -1.7273544073104858 1.8632242679595947,-4.452563285827637 -0.26324862241744995 1.5842177867889404,-3.000053882598877 0.1881254017353058 1.4073526859283447,-2.0108132362365723 -0.6080228090286255 2.139251708984375,-2.335092306137085 -2.1241421699523926 2.2574496269226074
1545: -3.4127511978149414 -2.4208765029907227 2.1874301433563232,-4.589844703674316 -1.8510087728500366 1.8001692295074463,-4.471207141876221 -0.40782633423805237 2.0293385982513428,-3.241028070449829 0.148166224360466 1.337414026260376,-2.017815589904785 -0.7246279120445251 1.5721569061279297,-2.3490500450134277 -2.175262689590454 1.278991460800171
1546: -3.349945306777954 -2.5175411701202393 2.098099946975708,-4.600068092346191 -1.8372673988342285 1.890062928199768,-4.373647212982178 -0.3752184510231018 2.0077006816864014,-3.18078875541687 0.07895990461111069 1.2165381908416748,-1.9877780675888062 -0.7747205495834351 1.4901478290557861,-2.388252019882202 -2.15399169921875 1.106477975845337
1547: -3.651759147644043 -2.4205987453460693 2.483022451400757,-4.55623197555542 -1.8301148414611816 1.5494216680526733,-4.387735843658447 -0.3053757846355438 1.663734793663025,-3.0019896030426025 0.18360038101673126 1.4068033695220947,-2.0223617553710938 -0.6155978441238403 2.0981593132019043,-2.2784805297851563 -2.1020898818969727 2.0536413192749023
1548: -3.5759055614471436 -2.3434507846832275 2.389934539794922,-4.620055675506592 -1.8866835832595825 1.5879024267196655,-4.610201835632324 -0.38337767124176025 1.7446060180664063,-3.1802444458007813 0.18131163716316223 1.4392482042312622,-2.0076494216918945 -0.7505568265914917 1.7426702976226807,-2.3184289932250977 -2.2626640796661377 1.7167439460754395
1549: -3.686405658721924 -2.0727193355560303 2.6936533451080322,-4.562528133392334 -1.7288914918899536 1.6633461713790894,-4.598120212554932 -0.17815738916397095 1.6789333820343018,-3.171724319458008 0.256786048412323 1.4075297117233276,-2.078381299972534 -0.5096103549003601 2.200774669647217,-2.3724594116210938 -1.9867558479309082 2.270700454711914
1550: -3.3463528156280518 -2.475107431411743 2.2337918281555176,-4.480416297912598 -1.745688796043396 1.789355993270874,-4.283734321594238 -0.3150129020214081 2.0857977867126465,-3.1262283325195313 0.20443862676620483 1.3892678022384644,-1.8844141960144043 -0.6728938817977905 1.6249995231628418,-2.253538131713867 -2.119051933288574 1.3924903869628906
1551: -3.3479793071746826 -2.6295154094696045 1.9694926738739014,-4.435125827789307 -1.7989970445632935 2.0460870265960693,-4.128498077392578 -0.35667264461517334 2.4224209785461426,-3.1571571826934814 0.20345044136047363 1.4293789863586426,-1.9769659042358398 -0.7626583576202393 1.5589690208435059,-2.388915538787842 -2.091435432434082 1.0538690090179443
1552: -3.2390530109405518 -2.761615514755249 1.7784194946289063,-4.375881671905518 -2.0186877250671387 2.1318297386169434,-4.101803779602051 -0.5276621580123901 2.318842887878418,-3.164543867111206 0.03493690490722656 1.2896360158920288,-1.8779428005218506 -0.7465646266937256 1.3501946926116943,-2.2966034412384033 -2.1480159759521484 0.7970280647277832
1553: -3.521425724029541 -2.4696359634399414 2.284923553466797,-4.6196112632751465 -1.8475677967071533 1.7344086170196533,-4.460532188415527 -0.3772752285003662 1.8556556701660156,-3.1880605220794678 0.16755342483520508 1.3048323392868042,-2.032099962234497 -0.6167500019073486 1.799351692199707,-2.3226675987243652 -2.1082382202148438 1.5906848907470703
1554: -3.3729772567749023 -2.516160726547241 2.372591257095337,-4.498915672302246 -1.7571849822998047 2.0196781158447266,-4.28887939453125 -0.1879674196243286 2.025803565979004,-3.030306577682495 0.1607152223587036 1.2586874961853027,-1.914800763130188 -0.7553005218505859 1.6307437419891357,-2.3557465076446533 -2.198155403137207 1.401261329650879
1555: -3.6635446548461914 -2.4381630420684814 2.0933918952941895,-4.610281467437744 -1.7937833070755005 1.3194849491119385,-4.401124477386475 -0.351268470287323 1.590010166168213,-3.0476460456848145 0.1596914529800415 1.236919641494751,-1.9199658632278442 -0.7322286367416382 1.6489664316177368,-2.3034017086029053 -2.2540974617004395 1.5919580459594727
1556: -3.769176959991455 -2.34751033782959 2.463315010070801,-4.744049072265625 -1.6925065517425537 1.6905670166015625,-4.573835849761963 -0.1464601755142212 1.5906636714935303,-3.0908334255218506 0.19652068614959717 1.2670438289642334,-2.0469706058502197 -0.7164876461029053 1.945109486579895,-2.429354190826416 -2.182222366333008 1.916667103767395
1557: -3.759161949157715 -2.516818046569824 2.418548583984375,-4.83376932144165 -1.8389164209365845 1.7412457466125488,-4.535806655883789 -0.3841352164745331 1.823615550994873,-3.1551194190979004 0.06790703535079956 1.235426664352417,-2.0270700454711914 -0.7581577897071838 1.851950764656067,-2.4833109378814697 -2.2330446243286133 1.812454342842102
1558: -3.5448598861694336 -2.4256772994995117 2.5349621772766113,-4.668830871582031 -1.9074115753173828 1.8087940216064453,-4.54565954208374 -0.30736422538757324 1.835652470588684,-3.1006240844726563 0.23436960577964783 1.3550471067428589,-1.9503904581069946 -0.6658626794815063 1.8708231449127197,-2.330698013305664 -2.1482930183410645 1.7784429788589478
1559: -3.224522113800049 -2.5646719932556152 1.936769962310791,-4.387129783630371 -1.7310729026794434 1.9893615245819092,-4.0624566078186035 -0.2649030387401581 2.343287944793701,-2.929927110671997 0.3251110911369324 1.4447314739227295,-1.7648283243179321 -0.5738037824630737 1.5380147695541382,-2.249791383743286 -2.0159525871276855 1.0514291524887085
1560: -3.3782706260681152 -2.462376117706299 1.9673421382904053,-4.582458019256592 -1.7543164491653442 1.7615439891815186,-4.161170959472656 -0.34401029348373413 2.1799416542053223,-3.059234142303467 0.16897988319396973 1.241827368736267,-1.8665093183517456 -0.732904851436615 1.4965304136276245,-2.2920074462890625 -2.101297616958618 1.1306300163269043
1561: -3.4157724380493164 -2.4831933975219727 2.3601765632629395,-4.656239986419678 -1.813189148902893 2.1089468002319336,-4.423841953277588 -0.2710595428943634 2.2448830604553223,-3.1834237575531006 0.14506494998931885 1.454917073249817,-2.0126256942749023 -0.8292019367218018 1.6414940357208252,-2.4286465644836426 -2.2421183586120605 1.326441764831543
1562: -3.318779230117798 -2.393800973892212 2.2867777347564697,-4.539175510406494 -1.6664186716079712 2.036397933959961,-4.2817583084106445 -0.17100012302398682 2.2761940956115723,-2.973876953125 0.24336892366409302 1.5865899324417114,-1.7664326429367065 -0.7291220426559448 1.6792548894882202,-2.281497001647949 -2.1208558082580566 1.2938103675842285
1563: -3.404672145843506 -2.5889132022857666 1.9934998750686646,-4.5706467628479 -1.9251203536987305 1.5941399335861206,-4.434494495391846 -0.3982391953468323 1.8104749917984009,-3.1362221240997314 0.17934605479240417 1.19210684299469,-1.9161427021026611 -0.7277958393096924 1.3190666437149048,-2.3083457946777344 -2.250067710876465 1.0626665353775024
1564: -3.716597318649292 -2.6276323795318604 2.011350154876709,-4.732972145080566 -1.8725686073303223 1.2999484539031982,-4.531984329223633 -0.403796911239624 1.708580493927002,-3.2149441242218018 0.12828898429870605 1.2334098815917969,-2.020486831665039 -0.8083289861679077 1.4602936506271362,-2.4530436992645264 -2.3578851222991943 1.3382878303527832
1565: -3.5868351459503174 -2.3903207778930664 2.3588104248046875,-4.628283977508545 -1.8801071643829346 1.4912497997283936,-4.461398124694824 -0.41312408447265625 1.6484346389770508,-3.1706695556640625 0.14928627014160156 1.2045767307281494,-2.0053014755249023 -0.7790514230728149 1.60819411277771,-2.4168715476989746 -2.281367063522339 1.5952112674713135
1566: -3.4413256645202637 -2.688488483428955 1.8820035457611084,-4.638791084289551 -1.9763977527618408 1.5429811477661133,-4.416390419006348 -0.5250228643417358 1.7402081489562988,-3.1438658237457275 0.11198830604553223 1.1015523672103882,-1.9456284046173096 -0.9319884181022644 1.2230854034423828,-2.3952879905700684 -2.3122901916503906 0.9567293524742126
1567: -3.599442958831787 -2.427612781524658 2.1235992908477783,-4.552377700805664 -1.9323561191558838 1.2161005735397339,-4.586960792541504 -0.4226834774017334 1.4593164920806885,-3.2349190711975098 0.16270017623901367 1.128900408744812,-2.0063157081604004 -0.674264669418335 1.5341484546661377,-2.2746341228485107 -2.193460464477539 1.7189507484436035
1568: -3.471721887588501 -2.5620036125183105 1.9658758640289307,-4.529044151306152 -1.8754042387008667 1.2742621898651123,-4.420116901397705 -0.4261113405227661 1.6021819114685059,-3.088735818862915 0.15646597743034363 1.1084091663360596,-1.9277052879333496 -0.785384476184845 1.3554153442382813,-2.228088140487671 -2.2648346424102783 1.276916265487671
1569: -3.3924927711486816 -2.6922552585601807 1.760538101196289,-4.525671005249023 -1.9959497451782227 1.3164465427398682,-4.3927812576293945 -0.5399395823478699 1.735666275024414,-3.104182720184326 0.0777808427810669 1.0753672122955322,-1.8957138061523438 -0.8644829988479614 1.3417668342590332,-2.261733055114746 -2.2854342460632324 0.9623970985412598
1570: -3.5415267944335938 -2.6134817600250244 2.2557921409606934,-4.617855548858643 -1.914670705795288 1.7194387912750244,-4.468639850616455 -0.4034779667854309 1.8678970336914063,-3.2387495040893555 0.14585524797439575 1.2103679180145264,-2.0622782707214355 -0.7706360816955566 1.585175633430481,-2.437077522277832 -2.275736093521118 1.4402055740356445
1571: -3.3884928226470947 -2.6328067779541016 1.7057716846466064,-4.592717170715332 -1.9495446681976318 1.3784918785095215,-4.385812282562256 -0.4526183605194092 1.7707202434539795,-3.112419843673706 0.19225728511810303 1.1778781414031982,-1.9183578491210938 -0.7247785329818726 1.417497158050537,-2.335850715637207 -2.0906982421875 0.8906073570251465
